external_id,path,content,tags,disposition,severity,status,category,mitre_tactic,mitre_technique,first_seen,detected_at,region,data_source,escalation_tier,analyst,threat_actor,campaign_id,src_ip,dst_host,affected_user,ioc_hash,ioc_domain,cve_id,fp_cause,benign_cause,closure_reason,asset_criticality,confidence,cvss_score,alert_count,sla_met,ttd_minutes,ttr_minutes
INC0000929,root.soc.phishing.y2023.inc_929,[INC0000929] [P2] Spear-phishing a marco.lombardi con allegato 95d3c2644c54d0fcef9bbda352fcff4851045d70ad6d38c2f14579eec9b511e4 dal dominio drive-sync-9966.top; macro VBA che lancia PowerShell su HV-861.,soc|incident|phishing|P2|true_positive|mitre_initial_access|apt|actor_sandworm,true_positive,P2,escalated,phishing,Initial Access,T1566.001,2023-10-03T11:21:17Z,2023-10-03T13:03:17Z,apac,Mimecast,L2,l2.conti,Sandworm,,114.239.155.18,HV-861,marco.lombardi,95d3c2644c54d0fcef9bbda352fcff4851045d70ad6d38c2f14579eec9b511e4,drive-sync-9966.top,,,,incidente confermato,low,high,7.2,1,false,102,78
INC0000930,root.soc.cloud_misconfig.y2023.inc_930,[INC0000930] [P3] Alert duplicato dello stesso evento su MAIL-166 (171.233.66.82); correlato a un caso gia' aperto.,soc|incident|cloud_misconfig|P3|duplicate|mitre_initial_access,duplicate,P3,closed_duplicate,cloud_misconfig,Initial Access,T1538,2023-02-19T11:37:29Z,2023-02-19T13:43:29Z,us_west,Prisma Cloud,L1,analyst.ferretti,n/a,,171.233.66.82,MAIL-693,giulia.bianchi,,,,,,duplicato di alert correlato,high,high,2.9,1,true,126,192
INC0000931,root.soc.lateral_movement.y2023.inc_931,[INC0000931] [P4] Deployment software massivo (SCCM/Intune/Ansible) scambiato per propagazione malware,soc|incident|lateral_movement|P4|false_positive|mitre_lateral_movement|fp_sw_deployment,false_positive,P4,closed_false_positive,lateral_movement,Lateral Movement,T1550.002,2023-06-25T12:44:16Z,2023-06-26T11:06:16Z,mea,Zeek,L1,analyst.ferretti,n/a,,177.56.164.71,VPN-406,giulia.bianchi,,,,sw_deployment,,"triage: falso positivo, regola tunata",high,low,4.6,1,true,1342,864
INC0000932,root.soc.malware_execution.y2024.inc_932,[INC0000932] [P3] Match su IOC obsoleto di TI verso CDN/servizio legittimo (cdn-assets-1818.io) — IOC ritirato dal feed,soc|incident|malware_execution|P3|false_positive|mitre_execution|fp_stale_ioc,false_positive,P3,closed_false_positive,malware_execution,Execution,T1059.003,2024-05-07T06:55:21Z,2024-05-07T10:25:21Z,eu_south,CrowdStrike Falcon,L1,analyst.de_luca,n/a,,44.116.39.162,JMP-430,luca.ferrari,,,,stale_ioc,,"triage: falso positivo, regola tunata",low,low,4.0,1,false,210,864
INC0000933,root.soc.brute_force.y2023.inc_933,"[INC0000933] [P3] Password spraying Azure AD da 192.168.237.98/24: 397 tentativi su molti account, sara.ricci compromesso.",soc|incident|brute_force|P3|true_positive|mitre_credential_access|actor_ta505,true_positive,P3,resolved,brute_force,Credential Access,T1110.003,2023-12-13T08:33:58Z,2023-12-13T11:24:58Z,eu_north,Fail2ban,L1,analyst.gallo,TA505,,192.168.237.98,MAIL-425,sara.ricci,,,,,,incidente confermato,low,low,2.6,1,true,171,480
INC0000934,root.soc.recon_scanning.y2025.inc_934,[INC0000934] [P3] Probe di monitoring/uptime (Pingdom/Nagios da 176.143.118.59) scambiato per scanning,soc|incident|recon_scanning|P3|false_positive|mitre_reconnaissance|fp_monitoring_probe,false_positive,P3,closed_false_positive,recon_scanning,Reconnaissance,T1590,2025-12-02T13:34:48Z,2025-12-02T17:23:48Z,apac,Suricata IDS,L1,analyst.moretti,n/a,,176.143.118.59,DC-394,svc_iis,,,,monitoring_probe,,"triage: falso positivo, regola tunata",medium,low,5.5,1,true,229,288
INC0000935,root.soc.lateral_movement.y2025.inc_935,[INC0000935] [P3] Alert duplicato dello stesso evento su WKS-946 (10.20.67.215); correlato a un caso gia' aperto.,soc|incident|lateral_movement|P3|duplicate|mitre_lateral_movement,duplicate,P3,closed_duplicate,lateral_movement,Lateral Movement,T1550.002,2025-07-30T02:47:27Z,2025-07-31T11:48:27Z,us_east,Defender for Identity,L1,analyst.ferretti,n/a,,10.20.67.215,K8S-362,stefano.costa,,,,,,duplicato di alert correlato,medium,high,4.2,1,false,1981,624
INC0000936,root.soc.discovery.y2024.inc_936,[INC0000936] [P3] Cambio ruolo/onboarding di mario.rossi: accesso a risorse nuove interpretato come anomalia UEBA,soc|incident|discovery|P3|false_positive|mitre_discovery|fp_new_role,false_positive,P3,closed_false_positive,discovery,Discovery,T1087.002,2024-05-18T19:03:52Z,2024-05-18T19:43:52Z,us_west,Darktrace,L1,analyst.ferretti,n/a,,65.248.13.42,K8S-481,mario.rossi,,,,new_role,,"triage: falso positivo, regola tunata",low,high,5.7,1,false,40,1440
INC0000937,root.soc.data_exfiltration.y2024.inc_937,[INC0000937] [P4] Job di backup/replica (Veeam/rsync/robocopy) con grande volume in uscita verso il sito DR,soc|incident|data_exfiltration|P4|false_positive|mitre_exfiltration|fp_backup_job,false_positive,P4,closed_false_positive,data_exfiltration,Exfiltration,T1048.003,2024-09-08T01:35:01Z,2024-09-08T12:08:01Z,apac,Microsoft Purview DLP,L1,analyst.gallo,n/a,,27.61.39.81,HV-885,paolo.romano,,,,backup_job,,"triage: falso positivo, regola tunata",critical,low,2.4,1,false,633,2592
INC0000938,root.soc.discovery.y2024.inc_938,[INC0000938] [P4] Scanning reale ma AUTORIZZATO: il team di rete ha eseguito nmap da 192.168.194.139 per inventory asset,soc|incident|discovery|P4|benign_true_positive|mitre_discovery,benign_true_positive,P4,closed_benign,discovery,Discovery,T1046,2024-06-17T12:24:29Z,2024-06-17T12:35:29Z,mea,Darktrace,L1,analyst.romano,n/a,,192.168.194.139,JMP-712,davide.conti,,,,,net_team_nmap,"attivita' reale ma autorizzata, chiusa benigna",high,low,3.3,1,false,11,4320
INC0000939,root.soc.phishing.y2023.inc_939,[INC0000939] [P4] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|phishing|P4|false_positive|mitre_initial_access|fp_pentest_redteam,false_positive,P4,closed_false_positive,phishing,Initial Access,T1566.002,2023-12-18T19:42:33Z,2023-12-18T19:53:33Z,mea,Proofpoint,L1,analyst.ferretti,n/a,,172.16.0.18,WKS-721,svc_iis,,,,pentest_redteam,,"triage: falso positivo, regola tunata",high,high,2.3,1,false,11,2592
INC0000940,root.soc.phishing.y2023.inc_940,"[INC0000940] [P2] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|phishing|P2|benign_true_positive|mitre_initial_access,benign_true_positive,P2,closed_benign,phishing,Initial Access,T1566.001,2023-04-13T13:30:48Z,2023-04-13T15:29:48Z,latam,Proofpoint,L2,l2.conti,n/a,,53.57.30.238,MAIL-530,davide.conti,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",high,medium,7.6,1,true,119,48
INC0000941,root.soc.lateral_movement.y2025.inc_941,[INC0000941] [P3] Pass-the-Hash da WKS-823: hash di valeria.gallo usato su 235 host (Impacket wmiexec).,soc|incident|lateral_movement|P3|true_positive|mitre_lateral_movement|actor_conti,true_positive,P3,resolved,lateral_movement,Lateral Movement,T1550.002,2025-01-30T18:41:43Z,2025-02-03T16:52:43Z,eu_west,CrowdStrike Falcon,L2,l2.greco,Conti,,193.247.109.43,WKS-381,valeria.gallo,,,,,,incidente confermato,low,medium,6.0,1,true,5651,480
INC0000942,root.soc.resource_dev.y2023.inc_942,[INC0000942] [P3] Match su IOC obsoleto di TI verso CDN/servizio legittimo (ms-auth-6600.xyz) — IOC ritirato dal feed,soc|incident|resource_dev|P3|false_positive|mitre_resource_development|fp_stale_ioc,false_positive,P3,closed_false_positive,resource_dev,Resource Development,T1585.002,2023-01-17T03:33:18Z,2023-01-17T03:53:18Z,latam,MISP,L1,analyst.santoro,n/a,,10.20.206.42,WKS-835,stefano.costa,,,,stale_ioc,,"triage: falso positivo, regola tunata",medium,low,2.2,1,true,20,480
INC0000943,root.soc.valid_accounts.y2025.inc_943,"[INC0000943] [P3] Accesso VPN come stefano.costa da 10.20.138.237; credenziali da leak esterno, pivot verso MAIL-633.",soc|incident|valid_accounts|P3|true_positive|mitre_initial_access|actor_cl0p,true_positive,P3,resolved,valid_accounts,Initial Access,T1078.004,2025-09-12T19:31:45Z,2025-09-12T20:40:45Z,us_east,Azure AD Identity Protection,L1,analyst.moretti,Cl0p,,10.20.138.237,MAIL-633,stefano.costa,,,,,,incidente confermato,high,medium,5.8,1,true,69,288
INC0000944,root.soc.brute_force.y2025.inc_944,"[INC0000944] [P3] RDP brute-force su DB-747 da 10.20.44.198: 25 tentativi, 1 successo su elena.russo.",soc|incident|brute_force|P3|true_positive|mitre_credential_access|actor_lockbit,true_positive,P3,investigating,brute_force,Credential Access,T1110.003,2025-04-22T12:15:01Z,2025-04-22T13:54:01Z,apac,Fail2ban,L1,analyst.ferretti,LockBit,,10.20.44.198,SRV-289,elena.russo,,,,,,incidente confermato,critical,medium,4.1,1,true,99,480
INC0000945,root.soc.credential_theft.y2024.inc_945,[INC0000945] [P4] Alert duplicato dello stesso evento su DB-350 (114.241.168.207); correlato a un caso gia' aperto.,soc|incident|credential_theft|P4|duplicate|mitre_credential_access,duplicate,P4,closed_duplicate,credential_theft,Credential Access,T1003.001,2024-01-06T23:45:57Z,2024-01-23T15:23:57Z,latam,Defender for Identity,L1,analyst.de_luca,n/a,,114.241.168.207,DB-350,luca.ferrari,,,,,,duplicato di alert correlato,critical,low,5.7,1,true,23978,864
INC0000946,root.soc.web_attack.y2024.inc_946,"[INC0000946] [P2] SQL injection time-based su telemetry-srv-8115.ru (param id) da 180.218.154.174; WAF bypassato, dump tabella utenti.",soc|incident|web_attack|P2|true_positive|mitre_initial_access|actor_scattered_spider|cve-2023-46604,true_positive,P2,escalated,web_attack,Initial Access,T1190,2024-09-03T08:30:39Z,2024-09-03T09:41:39Z,apac,ModSecurity,L3,l3.forensics,Scattered Spider,,180.218.154.174,WKS-595,giulia.bianchi,,,CVE-2023-46604,,,incidente confermato,medium,high,4.8,1,true,71,36
INC0000947,root.soc.phishing.y2024.inc_947,"[INC0000947] [P4] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|phishing|P4|benign_true_positive|mitre_initial_access,benign_true_positive,P4,closed_benign,phishing,Initial Access,T1566.001,2024-03-27T14:27:51Z,2024-03-27T14:56:51Z,eu_north,Mimecast,L2,l2.greco,n/a,,187.108.204.253,WEB-128,davide.conti,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",critical,high,2.1,1,false,29,8640
INC0000948,root.soc.credential_theft.y2024.inc_948,[INC0000948] [P4] Accesso massivo a credenziali dal password manager aziendale (CyberArk/1Password) da parte di luca.ferrari,soc|incident|credential_theft|P4|false_positive|mitre_credential_access|fp_password_manager,false_positive,P4,closed_false_positive,credential_theft,Credential Access,T1003.006,2024-10-05T09:02:16Z,2024-10-09T08:18:16Z,eu_north,Defender for Identity,L1,analyst.romano,n/a,,10.10.210.98,WEB-512,luca.ferrari,,,,password_manager,,"triage: falso positivo, regola tunata",medium,high,5.7,1,true,5716,576
INC0000949,root.soc.credential_theft.y2023.inc_949,[INC0000949] [P1] Kerberoasting da DC-590: 40 richieste TGS; hash service account svc_iis craccato offline.,soc|incident|credential_theft|P1|true_positive|mitre_credential_access|actor_akira,true_positive,P1,investigating,credential_theft,Credential Access,T1003.002,2023-01-20T09:49:18Z,2023-01-24T09:21:18Z,eu_west,Sysmon/Splunk,L2,l2.conti,Akira,,154.59.30.150,DC-590,svc_iis,55c7cdc3131fe57d4a402e8c09779a3667c304a1a589ede40429b0e2af8c5a0b,,,,,incidente confermato,medium,high,9.8,1,false,5732,45
INC0000950,root.soc.privilege_escalation.y2024.inc_950,[INC0000950] [P3] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|privilege_escalation|P3|false_positive|mitre_privilege_escalation|fp_pentest_redteam,false_positive,P3,closed_false_positive,privilege_escalation,Privilege Escalation,T1548.002,2024-12-17T16:02:43Z,2024-12-17T18:13:43Z,eu_west,Defender for Endpoint,L1,analyst.ferretti,n/a,,206.151.152.101,NAS-447,stefano.costa,,,,pentest_redteam,,"triage: falso positivo, regola tunata",medium,low,5.0,1,false,131,1440
INC0000951,root.soc.brute_force.y2024.inc_951,"[INC0000951] [P4] Traffico del vulnerability scanner autorizzato (Qualys/Nessus, IP 181.139.3.241 in allowlist) scambiato per attacco",soc|incident|brute_force|P4|false_positive|mitre_credential_access|fp_vuln_scanner,false_positive,P4,closed_false_positive,brute_force,Credential Access,T1110.004,2024-03-03T14:21:12Z,2024-03-03T15:32:12Z,us_east,Splunk,L1,analyst.de_luca,n/a,,181.139.3.241,DB-729,paolo.romano,,,,vuln_scanner,,"triage: falso positivo, regola tunata",medium,medium,2.3,1,true,71,1440
INC0000952,root.soc.discovery.y2024.inc_952,[INC0000952] [P4] Cambio ruolo/onboarding di svc_iis: accesso a risorse nuove interpretato come anomalia UEBA,soc|incident|discovery|P4|false_positive|mitre_discovery|fp_new_role,false_positive,P4,closed_false_positive,discovery,Discovery,T1087.002,2024-06-13T06:30:26Z,2024-06-13T10:30:26Z,eu_north,Zeek,L1,analyst.moretti,n/a,,216.208.113.136,NAS-902,svc_iis,,,,new_role,,"triage: falso positivo, regola tunata",medium,medium,4.5,1,true,240,1440
INC0000953,root.soc.valid_accounts.y2025.inc_953,[INC0000953] [P1] Login con credenziali valide di luca.ferrari da 192.168.203.77 (geo anomala) fuori orario; sessione su K8S-587.,soc|incident|valid_accounts|P1|true_positive|mitre_initial_access|actor_akira|cve-2023-4966,true_positive,P1,escalated,valid_accounts,Initial Access,T1078.002,2025-08-21T06:43:42Z,2025-08-21T09:15:42Z,eu_west,Azure AD Identity Protection,L2,l2.conti,Akira,,192.168.203.77,K8S-587,luca.ferrari,,,CVE-2023-4966,,,incidente confermato,low,high,8.3,1,true,152,6
INC0000954,root.soc.ddos.y2025.inc_954,[INC0000954] [P3] Load/stress test pianificato verso DC-505 scambiato per DDoS volumetrico,soc|incident|ddos|P3|false_positive|mitre_impact|fp_loadtest,false_positive,P3,closed_false_positive,ddos,Impact,T1499.002,2025-12-24T18:42:01Z,2025-12-24T19:32:01Z,eu_west,Cloudflare,L1,analyst.de_luca,n/a,,82.71.109.199,DC-505,antonio.esposito,,,,loadtest,,"triage: falso positivo, regola tunata",critical,high,6.4,1,true,50,480
INC0000955,root.soc.c2_beaconing.y2024.inc_955,"[INC0000955] [P3] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|c2_beaconing|P3|benign_true_positive|mitre_command_and_control,benign_true_positive,P3,closed_benign,c2_beaconing,Command and Control,T1572,2024-03-29T15:53:32Z,2024-04-03T01:22:32Z,eu_south,Darktrace,L1,analyst.gallo,n/a,,169.65.1.64,MAIL-951,stefano.costa,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",high,high,4.2,1,true,6329,384
INC0000956,root.soc.phishing.y2025.inc_956,[INC0000956] [P3] Attivita' di penetration test / red-team pianificata e autorizzata (rules of engagement attive),soc|incident|phishing|P3|false_positive|mitre_initial_access|fp_pentest_redteam,false_positive,P3,closed_false_positive,phishing,Initial Access,T1566.002,2025-06-22T23:39:02Z,2025-06-23T02:41:02Z,latam,Proofpoint,L1,analyst.moretti,n/a,,205.103.32.123,DB-177,elena.russo,,,,pentest_redteam,,"triage: falso positivo, regola tunata",low,low,2.3,1,false,182,864
INC0000957,root.soc.ddos.y2023.inc_957,[INC0000957] [P4] Load/stress test pianificato verso MAIL-338 scambiato per DDoS volumetrico,soc|incident|ddos|P4|false_positive|mitre_impact|fp_loadtest,false_positive,P4,closed_false_positive,ddos,Impact,T1498.001,2023-09-15T10:23:34Z,2023-09-15T13:28:34Z,us_east,Akamai Prolexic,L1,analyst.santoro,n/a,,188.92.55.147,MAIL-338,giulia.bianchi,,,,loadtest,,"triage: falso positivo, regola tunata",high,medium,4.7,1,false,185,4320
INC0000958,root.soc.data_exfiltration.y2023.inc_958,[INC0000958] [P4] Alert duplicato dello stesso evento su SRV-231 (10.10.58.44); correlato a un caso gia' aperto.,soc|incident|data_exfiltration|P4|duplicate|mitre_exfiltration,duplicate,P4,closed_duplicate,data_exfiltration,Exfiltration,T1048.003,2023-09-17T04:56:18Z,2023-09-20T06:03:18Z,us_east,Netskope CASB,L1,analyst.ferretti,n/a,,10.10.58.44,SRV-231,giulia.bianchi,,,,,,duplicato di alert correlato,critical,low,3.1,1,false,4387,2592
INC0000959,root.soc.web_attack.y2024.inc_959,[INC0000959] [P4] Alert duplicato dello stesso evento su JMP-166 (192.168.147.117); correlato a un caso gia' aperto.,soc|incident|web_attack|P4|duplicate|mitre_initial_access|cve-2022-41040,duplicate,P4,closed_duplicate,web_attack,Initial Access,T1133,2024-05-14T08:56:53Z,2024-05-14T11:20:53Z,us_east,ModSecurity,L1,analyst.caputo,n/a,,192.168.147.117,JMP-264,mario.rossi,,,CVE-2022-41040,,,duplicato di alert correlato,medium,low,4.0,1,true,144,1152
INC0000960,root.soc.brute_force.y2024.inc_960,"[INC0000960] [P4] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|brute_force|P4|benign_true_positive|mitre_credential_access,benign_true_positive,P4,closed_benign,brute_force,Credential Access,T1110.003,2024-12-04T15:35:37Z,2024-12-04T17:29:37Z,eu_west,Okta,L1,analyst.gallo,n/a,,172.16.155.254,DC-338,paolo.romano,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",critical,low,5.7,1,false,114,8640
INC0000961,root.soc.recon_scanning.y2024.inc_961,"[INC0000961] [P4] Enumerazione servizi esposti su WEB-361 da 29.159.167.36; fingerprinting versioni, nessun referrer.",soc|incident|recon_scanning|P4|true_positive|mitre_reconnaissance|actor_fin7,true_positive,P4,resolved,recon_scanning,Reconnaissance,T1590,2024-05-02T13:47:36Z,2024-05-02T16:21:36Z,apac,Cloudflare WAF,L2,l2.conti,FIN7,,29.159.167.36,WEB-789,elena.russo,,,,,,incidente confermato,medium,medium,4.6,1,false,154,8640
INC0000962,root.soc.data_exfiltration.y2025.inc_962,"[INC0000962] [P4] Attivita' reale ma autorizzata, confermata col business owner",soc|incident|data_exfiltration|P4|benign_true_positive|mitre_exfiltration,benign_true_positive,P4,closed_benign,data_exfiltration,Exfiltration,T1041,2025-01-08T20:04:01Z,2025-01-12T08:16:01Z,us_west,Forcepoint DLP,L1,analyst.de_luca,n/a,,13.143.208.236,WEB-801,valeria.gallo,,,,,authorized_activity,"attivita' reale ma autorizzata, chiusa benigna",medium,high,4.7,1,true,5052,1440
INC0000963,root.soc.persistence.y2025.inc_963,[INC0000963] [P4] Deployment software massivo (SCCM/Intune/Ansible) scambiato per propagazione malware,soc|incident|persistence|P4|false_positive|mitre_persistence|fp_sw_deployment,false_positive,P4,closed_false_positive,persistence,Persistence,T1547.001,2025-04-12T03:14:39Z,2025-04-12T06:42:39Z,latam,Wazuh,L1,analyst.romano,n/a,,149.212.75.38,DB-855,paolo.romano,,,,sw_deployment,,"triage: falso positivo, regola tunata",low,high,5.3,1,true,208,1440
INC0000964,root.soc.data_exfiltration.y2025.inc_964,[INC0000964] [P3] Job di backup/replica (Veeam/rsync/robocopy) con grande volume in uscita verso il sito DR,soc|incident|data_exfiltration|P3|false_positive|mitre_exfiltration|fp_backup_job,false_positive,P3,closed_false_positive,data_exfiltration,Exfiltration,T1041,2025-09-08T09:58:11Z,2025-09-26T13:18:11Z,eu_west,Zeek,L1,analyst.gallo,n/a,,26.195.35.179,DC-793,valeria.gallo,,,,backup_job,,"triage: falso positivo, regola tunata",high,low,5.0,1,false,26120,864
INC0000965,root.soc.c2_beaconing.y2025.inc_965,[INC0000965] [P4] Match su IOC obsoleto di TI verso CDN/servizio legittimo (invoice-pay-1188.ru) — IOC ritirato dal feed,soc|incident|c2_beaconing|P4|false_positive|mitre_command_and_control|fp_stale_ioc,false_positive,P4,closed_false_positive,c2_beaconing,Command and Control,T1071.004,2025-12-27T04:58:32Z,2025-12-28T13:27:32Z,latam,Zeek,L1,analyst.caputo,n/a,,192.168.237.158,HV-240,davide.conti,,,,stale_ioc,,"triage: falso positivo, regola tunata",medium,medium,2.5,1,true,1949,1152
